deliveryPeriodIndex,advertiserNumber,advertiserCategoryIndex,budget,CPAConstraint,realAllCost,realAllConversion,timeStepIndex,state,action,reward,reward_continuous,done,next_state
7.0,1.0,0.0,1350.0,7.0,1332.1524098889,146.0,29.0,"(0.3958333333333333, 0.9983490783911763, 0.014770505958928391, 0.026566301044471146, 0.08700268790981845, 0.0016184536926856946, 0.0, 0.0003951616155086392, 0.06798397589685463, 0.0023541307288365344, 0.0, 0.0014908094509639349, 0.002332702903085473, 12779.0, 32674.0, 215454.0)",12.655890279513208,0.0,0.1526763454601541,0,"(0.375, 0.9970132939467813, 0.0158242149615872, 0.02811551646054874, 0.08530898726926688, 0.001669471493428536, 0.0, 0.0006408226314355231, 0.06522674366347413, 0.0023458831635013665, 0.0, 0.0027063678829355505, 0.0023386448044139556, 14145.0, 34800.0, 228233.0)"
7.0,1.0,0.0,1350.0,7.0,1332.1524098889,146.0,30.0,"(0.375, 0.9970132939467813, 0.0158242149615872, 0.02811551646054874, 0.08530898726926688, 0.001669471493428536, 0.0, 0.0006408226314355231, 0.06522674366347413, 0.0023458831635013665, 0.0, 0.0027063678829355505, 0.0023386448044139556, 14145.0, 34800.0, 228233.0)",13.329734476609827,0.0,0.19095663300684582,0,"(0.3541666666666667, 0.9952668632081233, 0.01684750158267746, 0.02965288609443383, 0.08365880892170811, 0.0017140830474942305, 0.0, 0.0009610090995790109, 0.06294421481136377, 0.002341922773003171, 0.0, 0.00443918839180086, 0.0023330119472385635, 12975.0, 40787.0, 242378.0)"
7.0,1.0,0.0,1350.0,7.0,1332.1524098889,146.0,31.0,"(0.3541666666666667, 0.9952668632081233, 0.01684750158267746, 0.02965288609443383, 0.08365880892170811, 0.0017140830474942305, 0.0, 0.0009610090995790109, 0.06294421481136377, 0.002341922773003171, 0.0, 0.00443918839180086, 0.0023330119472385635, 12975.0, 40787.0, 242378.0)",14.14971338757696,1.0,1.370238287623662,0,"(0.3333333333333333, 0.9820083371590986, 0.017857748382711276, 0.03123579888577044, 0.08229470892436438, 0.0017527661037282513, 4.8169556840077075e-06, 0.0031263795568668836, 0.06189346665406342, 0.0023347865515793305, 2.5690430314707772e-05, 0.01496165730275261, 0.005858522806150302, 13040.0, 39899.0, 255353.0)"
7.0,1.0,0.0,1350.0,7.0,1332.1524098889,146.0,32.0,"(0.3333333333333333, 0.9820083371590986, 0.017857748382711276, 0.03123579888577044, 0.08229470892436438, 0.0017527661037282513, 4.8169556840077075e-06, 0.0031263795568668836, 0.06189346665406342, 0.0023347865515793305, 2.5690430314707772e-05, 0.01496165730275261, 0.005858522806150302, 13040.0, 39899.0, 255353.0)",14.813195666013353,7.0,11.186570834899925,0,"(0.3125, 0.8748418188778018, 0.021912201103805082, 0.050322803100821885, 0.08425041282355962, 0.0019942812038707246, 3.611065334676727e-05, 0.012411078269328342, 0.07931039874359246, 0.0035100598526009406, 0.0002046270356316812, 0.06733893791282815, 0.005831166072036425, 11121.0, 40160.0, 268393.0)"
7.0,1.0,0.0,1350.0,7.0,1332.1524098889,146.0,33.0,"(0.3125, 0.8748418188778018, 0.021912201103805082, 0.050322803100821885, 0.08425041282355962, 0.0019942812038707246, 3.611065334676727e-05, 0.012411078269328342, 0.07931039874359246, 0.0035100598526009406, 0.0002046270356316812, 0.06733893791282815, 0.005831166072036425, 11121.0, 40160.0, 268393.0)",14.077435861624608,19.0,21.490831012473652,0,"(0.2916666666666667, 0.683186238506701, 0.025255293619014484, 0.0672942538006996, 0.08448367559632299, 0.0022074414743243746, 0.00012902003112120103, 0.031024394410796432, 0.08860800896939726, 0.0046742336084750966, 0.0007741201867272062, 0.18134132096688352, 0.005813317375211452, 10805.0, 37136.0, 279514.0)"
7.0,1.0,0.0,1350.0,7.0,1332.1524098889,146.0,34.0,"(0.2916666666666667, 0.683186238506701, 0.025255293619014484, 0.0672942538006996, 0.08448367559632299, 0.0022074414743243746, 0.00012902003112120103, 0.031024394410796432, 0.08860800896939726, 0.0046742336084750966, 0.0007741201867272062, 0.18134132096688352, 0.005813317375211452, 10805.0, 37136.0, 279514.0)",11.833775806640558,14.0,14.402286184707137,0,"(0.2708333333333333, 0.5725656836972367, 0.027546777876492692, 0.07922160184332694, 0.08435383744734859, 0.0023972244164763264, 0.00019042405247454827, 0.04204162044353637, 0.0953358562365977, 0.005834335417799393, 0.0011803285686907649, 0.24958957183910693, 0.005873677930660542, 8911.0, 34966.0, 290319.0)"
7.0,1.0,0.0,1350.0,7.0,1332.1524098889,146.0,35.0,"(0.2708333333333333, 0.5725656836972367, 0.027546777876492692, 0.07922160184332694, 0.08435383744734859, 0.0023972244164763264, 0.00019042405247454827, 0.04204162044353637, 0.0953358562365977, 0.005834335417799393, 0.0011803285686907649, 0.24958957183910693, 0.005873677930660542, 8911.0, 34966.0, 290319.0)",10.84819169116132,15.0,14.044179564271747,0,"(0.25, 0.4746510406370012, 0.02935537818886553, 0.07153338167087468, 0.08420275827069451, 0.002571047092185537, 0.0002650684878263567, 0.05161050788730052, 0.0839327158044589, 0.005839387125969473, 0.0015624962165440301, 0.2737406090558095, 0.005833227982871318, 10844.0, 30837.0, 299230.0)"
7.0,1.0,0.0,1350.0,7.0,1332.1524098889,146.0,36.0,"(0.25, 0.4746510406370012, 0.02935537818886553, 0.07153338167087468, 0.08420275827069451, 0.002571047092185537, 0.0002650684878263567, 0.05161050788730052, 0.0839327158044589, 0.005839387125969473, 0.0015624962165440301, 0.2737406090558095, 0.005833227982871318, 10844.0, 30837.0, 299230.0)",9.878066818590892,18.0,17.669190270235333,0,"(0.22916666666666666, 0.36143174475926587, 0.030701360931437504, 0.06337776480597561, 0.08376570339633803, 0.0027263890393610505, 0.0003314892309979635, 0.06010032737259901, 0.07945787019642836, 0.005840074429581105, 0.0015463044302585383, 0.23455592514341447, 0.0059424457983833995, 10493.0, 30560.0, 310074.0)"
7.0,1.0,0.0,1350.0,7.0,1332.1524098889,146.0,37.0,"(0.22916666666666666, 0.36143174475926587, 0.030701360931437504, 0.06337776480597561, 0.08376570339633803, 0.0027263890393610505, 0.0003314892309979635, 0.06010032737259901, 0.07945787019642836, 0.005840074429581105, 0.0015463044302585383, 0.23455592514341447, 0.0059424457983833995, 10493.0, 30560.0, 310074.0)",8.671533341365913,10.0,19.766876623457307,0,"(0.20833333333333334, 0.25230622470768294, 0.03164812256500587, 0.057623305592255925, 0.08306716948182932, 0.0028725734374984296, 0.00035974046125163204, 0.06834550928989157, 0.07491827236687397, 0.005883117237305086, 0.0014320777168398294, 0.23493680531680786, 0.00589490419583197, 12689.0, 30248.0, 320567.0)"
7.0,1.0,0.0,1350.0,7.0,1332.1524098889,146.0,38.0,"(0.20833333333333334, 0.25230622470768294, 0.03164812256500587, 0.057623305592255925, 0.08306716948182932, 0.0028725734374984296, 0.00035974046125163204, 0.06834550928989157, 0.07491827236687397, 0.005883117237305086, 0.0014320777168398294, 0.23493680531680786, 0.00589490419583197, 12689.0, 30248.0, 320567.0)",7.411092661999436,11.0,7.223041495390017,0,"(0.1875, 0.21637957960044504, 0.032171581637349955, 0.050946271293912826, 0.08251845757553877, 0.0030039791226433668, 0.00038179055355060397, 0.06875930087459371, 0.07128978627450054, 0.005890192659028896, 0.0011599376583789186, 0.18308458745654832, 0.00592415476148876, 12292.0, 34026.0, 333256.0)"
7.0,1.0,0.0,1350.0,7.0,1332.1524098889,146.0,39.0,"(0.1875, 0.21637957960044504, 0.032171581637349955, 0.050946271293912826, 0.08251845757553877, 0.0030039791226433668, 0.00038179055355060397, 0.06875930087459371, 0.07128978627450054, 0.005890192659028896, 0.0011599376583789186, 0.18308458745654832, 0.00592415476148876, 12292.0, 34026.0, 333256.0)",7.247785518101041,10.0,12.220385707746043,0,"(0.16666666666666666, 0.15758403316635666, 0.032620140864431525, 0.046051600395389664, 0.08190584580101011, 0.003125653107595258, 0.00039977999965293325, 0.07102978395861005, 0.0688868426337146, 0.0059205015852347095, 0.0008778153802377216, 0.14753598006068738, 0.007413008165020141, 13441.0, 35474.0, 345548.0)"
7.0,1.0,0.0,1350.0,7.0,1332.1524098889,146.0,40.0,"(0.16666666666666666, 0.15758403316635666, 0.032620140864431525, 0.046051600395389664, 0.08190584580101011, 0.003125653107595258, 0.00039977999965293325, 0.07102978395861005, 0.0688868426337146, 0.0059205015852347095, 0.0008778153802377216, 0.14753598006068738, 0.007413008165020141, 13441.0, 35474.0, 345548.0)",6.622846514034887,12.0,10.12527986976663,0,"(0.14583333333333334, 0.11283744436210337, 0.033279143841222894, 0.04523996653348111, 0.08224927544193598, 0.003297147309892253, 0.00041950042826587855, 0.07117944149543715, 0.07625138581605138, 0.00641068904078029, 0.0008577401863703525, 0.09196161100277135, 0.007411834681296122, 13532.0, 38422.0, 358989.0)"
7.0,1.0,0.0,1350.0,7.0,1332.1524098889,146.0,41.0,"(0.14583333333333334, 0.11283744436210337, 0.033279143841222894, 0.04523996653348111, 0.08224927544193598, 0.003297147309892253, 0.00041950042826587855, 0.07117944149543715, 0.07625138581605138, 0.00641068904078029, 0.0008577401863703525, 0.09196161100277135, 0.007411834681296122, 13532.0, 38422.0, 358989.0)",5.91585921408366,10.0,7.295291824541031,0,"(0.125, 0.08361551308698845, 0.03368561409704549, 0.0452931962880446, 0.08222429954144106, 0.0034554045164847096, 0.0004317884526772627, 0.070533678169997, 0.07996908794669194, 0.006916332535935008, 0.0008151056793149802, 0.08413723743475558, 0.007316540196602495, 16755.0, 39265.0, 372521.0)"
7.0,1.0,0.0,1350.0,7.0,1332.1524098889,146.0,42.0,"(0.125, 0.08361551308698845, 0.03368561409704549, 0.0452931962880446, 0.08222429954144106, 0.0034554045164847096, 0.0004317884526772627, 0.070533678169997, 0.07996908794669194, 0.006916332535935008, 0.0008151056793149802, 0.08413723743475558, 0.007316540196602495, 16755.0, 39265.0, 372521.0)",5.609574094176974,0.0,0.10785197348319531,0,"(0.10416666666666667, 0.08318854578261622, 0.03395809780996477, 0.04466175337423071, 0.08213725100261914, 0.0035984095416742574, 0.00041579628776329005, 0.06795889833039512, 0.08398849261549146, 0.007380461014306253, 0.0005439265926461442, 0.0433918133046756, 0.007377739502215479, 15404.0, 43728.0, 389276.0)"
7.0,1.0,0.0,1350.0,7.0,1332.1524098889,146.0,43.0,"(0.10416666666666667, 0.08318854578261622, 0.03395809780996477, 0.04466175337423071, 0.08213725100261914, 0.0035984095416742574, 0.00041579628776329005, 0.06795889833039512, 0.08398849261549146, 0.007380461014306253, 0.0005439265926461442, 0.0433918133046756, 0.007377739502215479, 15404.0, 43728.0, 389276.0)",6.058477679622448,14.0,13.635870127781091,0,"(0.08333333333333333, 0.02799670377995008, 0.03434166110604607, 0.04319597164623921, 0.08200704315299444, 0.0037333856116935865, 0.0004334055218752421, 0.0684670249999953, 0.07998844074514837, 0.007368704793371365, 0.0005492813019532723, 0.045863554204646585, 0.007313437229576766, 7701.0, 45691.0, 404680.0)"
7.0,1.0,0.0,1350.0,7.0,1332.1524098889,146.0,44.0,"(0.08333333333333333, 0.02799670377995008, 0.03434166110604607, 0.04319597164623921, 0.08200704315299444, 0.0037333856116935865, 0.0004334055218752421, 0.0684670249999953, 0.07998844074514837, 0.007368704793371365, 0.0005492813019532723, 0.045863554204646585, 0.007313437229576766, 7701.0, 45691.0, 404680.0)",5.140595513121983,4.0,2.6927917971451127,0,"(0.0625, 0.01853146702626375, 0.034453859778522465, 0.041111989017989584, 0.08166566173025114, 0.0038568356674826615, 0.0004363712991636317, 0.06727029479690944, 0.07682413403327173, 0.007335905642798246, 0.0004760893020454964, 0.03898763889681713, 0.007250506330494561, 6571.0, 39860.0, 412381.0)"
7.0,1.0,0.0,1350.0,7.0,1332.1524098889,146.0,45.0,"(0.0625, 0.01853146702626375, 0.034453859778522465, 0.041111989017989584, 0.08166566173025114, 0.0038568356674826615, 0.0004363712991636317, 0.06727029479690944, 0.07682413403327173, 0.007335905642798246, 0.0004760893020454964, 0.03898763889681713, 0.007250506330494561, 6571.0, 39860.0, 412381.0)",4.785408746587835,0.0,0.9556251090920136,0,"(0.041666666666666664, 0.015379607257817784, 0.034461952332943024, 0.03899664303974734, 0.08137883593481793, 0.003969958022916392, 0.00042182558919151065, 0.06549972153504928, 0.07455310032460695, 0.007313894354095602, 0.0004760893020454964, 0.043367130376936736, 0.007350072145191507, 6502.0, 29676.0, 418952.0)"
7.0,1.0,0.0,1350.0,7.0,1332.1524098889,146.0,46.0,"(0.041666666666666664, 0.015379607257817784, 0.034461952332943024, 0.03899664303974734, 0.08137883593481793, 0.003969958022916392, 0.00042182558919151065, 0.06549972153504928, 0.07455310032460695, 0.007313894354095602, 0.0004760893020454964, 0.043367130376936736, 0.007350072145191507, 6502.0, 29676.0, 418952.0)",4.7432928018234,1.0,0.5491522790147865,0,"(0.020833333333333332, 0.013607711915088866, 0.03447490691249872, 0.03571853443939008, 0.08117410918819665, 0.004078993962344621, 0.0004131795647378775, 0.06367954119638976, 0.0734000588500839, 0.0073046719017542784, 0.00022440396478914135, 0.018996359029404702, 0.0072850695281994945, 6478.0, 20774.0, 425454.0)"
7.0,1.0,0.0,1350.0,7.0,1332.1524098889,146.0,47.0,"(0.020833333333333332, 0.013607711915088866, 0.03447490691249872, 0.03571853443939008, 0.08117410918819665, 0.004078993962344621, 0.0004131795647378775, 0.06367954119638976, 0.0734000588500839, 0.0073046719017542784, 0.00022440396478914135, 0.018996359029404702, 0.0072850695281994945, 6478.0, 20774.0, 425454.0)",4.837655509041008,0.0,0.1214049881580064,1,
7.0,2.0,0.0,2250.0,7.0,2249.8660832348864,192.0,16.0,"(0.6666666666666666, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002381282433647793, 16332.0, 0.0, 0.0)",8.663121777110398,0.0,0.0,0,"(0.6458333333333334, 1.0, 0.020629339708384643, 0.020629339708384643, 0.1568118433615639, 0.002381282433647793, 0.0, 0.0, 0.1568118433615639, 0.002381282433647793, 0.0, 0.0, 0.0023454854304682873, 17777.0, 16332.0, 16332.0)"
7.0,2.0,0.0,2250.0,7.0,2249.8660832348864,192.0,17.0,"(0.6458333333333334, 1.0, 0.020629339708384643, 0.020629339708384643, 0.1568118433615639, 0.002381282433647793, 0.0, 0.0, 0.1568118433615639, 0.002381282433647793, 0.0, 0.0, 0.0023454854304682873, 17777.0, 16332.0, 16332.0)",9.310118358224178,0.0,0.0,0,"(0.625, 1.0, 0.021233043336767392, 0.021233043336767392, 0.13514537479551736, 0.0023633839320580403, 0.0, 0.0, 0.13514537479551736, 0.0023633839320580403, 0.0, 0.0, 0.002367561134290109, 20472.0, 34109.0, 34109.0)"
7.0,2.0,0.0,2250.0,7.0,2249.8660832348864,192.0,18.0,"(0.625, 1.0, 0.021233043336767392, 0.021233043336767392, 0.13514537479551736, 0.0023633839320580403, 0.0, 0.0, 0.13514537479551736, 0.0023633839320580403, 0.0, 0.0, 0.002367561134290109, 20472.0, 34109.0, 34109.0)",10.063969992368925,0.0,0.0,0,"(0.6041666666666666, 1.0, 0.022097716961376457, 0.022097716961376457, 0.12315428871434479, 0.002364776332802063, 0.0, 0.0, 0.12315428871434479, 0.002364776332802063, 0.0, 0.0, 0.0023673633748834333, 17390.0, 54581.0, 54581.0)"
7.0,2.0,0.0,2250.0,7.0,2249.8660832348864,192.0,19.0,"(0.6041666666666666, 1.0, 0.022097716961376457, 0.022097716961376457, 0.12315428871434479, 0.002364776332802063, 0.0, 0.0, 0.12315428871434479, 0.002364776332802063, 0.0, 0.0, 0.0023673633748834333, 17390.0, 54581.0, 54581.0)",11.096861772614263,0.0,0.0,0,"(0.5833333333333334, 1.0, 0.023140863755190106, 0.023978038437458594, 0.11483283843335335, 0.0023654230933224055, 0.0, 0.0, 0.10083983679061652, 0.0023601366465472767, 0.0, 0.0, 0.0024396317793406084, 26546.0, 55639.0, 71971.0)"
7.0,2.0,0.0,2250.0,7.0,2249.8660832348864,192.0,20.0,"(0.5833333333333334, 1.0, 0.023140863755190106, 0.023978038437458594, 0.11483283843335335, 0.0023654230933224055, 0.0, 0.0, 0.10083983679061652, 0.0023601366465472767, 0.0, 0.0, 0.0024396317793406084, 26546.0, 55639.0, 71971.0)",12.14463644300482,1.0,0.4377329661409923,0,"(0.5625, 0.9977783098206057, 0.024438379207130618, 0.026575269787372763, 0.10907233596074599, 0.0023802648305260464, 7.534091765237701e-06, 0.0008362841859413849, 0.09169031007089844, 0.00239151876283805, 1.2556819608729503e-05, 0.0013938069765689748, 0.002369328787538584, 23466.0, 64408.0, 98517.0)"
7.0,2.0,0.0,2250.0,7.0,2249.8660832348864,192.0,21.0,"(0.5625, 0.9977783098206057, 0.024438379207130618, 0.026575269787372763, 0.10907233596074599, 0.0023802648305260464, 7.534091765237701e-06, 0.0008362841859413849, 0.09169031007089844, 0.00239151876283805, 1.2556819608729503e-05, 0.0013938069765689748, 0.002369328787538584, 23466.0, 64408.0, 98517.0)",13.559158262666063,1.0,0.5639782572087054,0,"(0.5416666666666666, 0.9945919356977639, 0.025719666673696573, 0.02934161638601669, 0.10341328783551308, 0.0023784421566948027, 1.3380884306481288e-05, 0.00184040188312525, 0.08367228695668139, 0.002392107980587542, 2.6761768612962576e-05, 0.0036808037662505, 0.0023642623854501473, 23931.0, 67402.0, 121983.0)"
7.0,2.0,0.0,2250.0,7.0,2249.8660832348864,192.0,22.0,"(0.5416666666666666, 0.9945919356977639, 0.025719666673696573, 0.02934161638601669, 0.10341328783551308, 0.0023784421566948027, 1.3380884306481288e-05, 0.00184040188312525, 0.08367228695668139, 0.002392107980587542, 2.6761768612962576e-05, 0.0036808037662505, 0.0023642623854501473, 23931.0, 67402.0, 121983.0)",15.003249469874847,2.0,1.8936595745678728,0,"(0.5208333333333334, 0.982796032838943, 0.027112802631904197, 0.032408721134189654, 0.09921831431157865, 0.002376416475088423, 2.3408416184807646e-05, 0.0048129798455704325, 0.07839894881587904, 0.002391074317443113, 5.461963776455118e-05, 0.011230286306331008, 0.002367695877246637, 18200.0, 73943.0, 145914.0)"
7.0,2.0,0.0,2250.0,7.0,2249.8660832348864,192.0,23.0,"(0.5208333333333334, 0.982796032838943, 0.027112802631904197, 0.032408721134189654, 0.09921831431157865, 0.002376416475088423, 2.3408416184807646e-05, 0.0048129798455704325, 0.07839894881587904, 0.002391074317443113, 5.461963776455118e-05, 0.011230286306331008, 0.002367695877246637, 18200.0, 73943.0, 145914.0)",16.490369802974115,0.0,1.3484772518820158,0,"(0.5, 0.9735673725027543, 0.028604224877512956, 0.03554730099481685, 0.09531774125972586, 0.0023753264003582, 2.048236416170669e-05, 0.007521796925313688, 0.07239341675802563, 0.0023670956834117894, 4.2062818155821674e-05, 0.018664318157600862, 0.000989413576440282, 9639.0, 65597.0, 164114.0)"
7.0,2.0,0.0,2250.0,7.0,2249.8660832348864,192.0,24.0,"(0.5, 0.9735673725027543, 0.028604224877512956, 0.03554730099481685, 0.09531774125972586, 0.0023753264003582, 2.048236416170669e-05, 0.007521796925313688, 0.07239341675802563, 0.0023670956834117894, 4.2062818155821674e-05, 0.018664318157600862, 0.000989413576440282, 9639.0, 65597.0, 164114.0)",17.760943073211983,0.0,0.0,0,"(0.4791666666666667, 0.9735673725027543, 0.02737852413634695, 0.03069623906164771, 0.09460384633377127, 0.0022213360865895424, 1.820654592151706e-05, 0.006686041711389945, 0.07698496333028763, 0.0019071239463790222, 2.7857869151588602e-05, 0.016377321367919334, 0.0009698948324725415, 9027.0, 51770.0, 173753.0)"
7.0,2.0,0.0,2250.0,7.0,2249.8660832348864,192.0,25.0,"(0.4791666666666667, 0.9735673725027543, 0.02737852413634695, 0.03069623906164771, 0.09460384633377127, 0.0022213360865895424, 1.820654592151706e-05, 0.006686041711389945, 0.07698496333028763, 0.0019071239463790222, 2.7857869151588602e-05, 0.016377321367919334, 0.0009698948324725415, 9027.0, 51770.0, 173753.0)",19.003119423060873,0.0,0.0034013983936024,0,"(0.4583333333333333, 0.9735392382861452, 0.02648377445564079, 0.0250160420443595, 0.0927083015137076, 0.002096191961177842, 1.6385891329365354e-05, 0.006028515417729625, 0.07751827165200849, 0.0014423347620531534, 0.0, 0.008864765086101076, 0.000973475189514245, 10653.0, 36866.0, 182780.0)"
7.0,2.0,0.0,2250.0,7.0,2249.8660832348864,192.0,26.0,"(0.4583333333333333, 0.9735392382861452, 0.02648377445564079, 0.0250160420443595, 0.0927083015137076, 0.002096191961177842, 1.6385891329365354e-05, 0.006028515417729625, 0.07751827165200849, 0.0014423347620531534, 0.0, 0.008864765086101076, 0.000973475189514245, 10653.0, 36866.0, 182780.0)",20.289129407953432,0.0,0.0031174970530653,0,"(0.4375, 0.9735115415891358, 0.025871700786535855, 0.018584969877263584, 0.09078596279811944, 0.0019941268001175154, 1.4896264844877594e-05, 0.00549753588362422, 0.07870122023383565, 0.0009775945328090228, 0.0, 9.95064391189718e-05, 0.0009710274142039482, 8158.0, 29319.0, 193433.0)"
7.0,2.0,0.0,2250.0,7.0,2249.8660832348864,192.0,27.0,"(0.4375, 0.9735115415891358, 0.025871700786535855, 0.018584969877263584, 0.09078596279811944, 0.0019941268001175154, 1.4896264844877594e-05, 0.00549753588362422, 0.07870122023383565, 0.0009775945328090228, 0.0, 9.95064391189718e-05, 0.0009710274142039482, 8158.0, 29319.0, 193433.0)",21.879013852245635,0.0,0.0028927886710036,0,"(0.4166666666666667, 0.9734838953645728, 0.025486152574847737, 0.01980903789035009, 0.08883745744929421, 0.0019088685179580514, 1.3654909441137795e-05, 0.005059837737238194, 0.07153829079586305, 0.0009714658120635782, 0.0, 0.00018122581478294175, 0.0009730462012629711, 13863.0, 27838.0, 201591.0)"
7.0,2.0,0.0,2250.0,7.0,2249.8660832348864,192.0,28.0,"(0.4166666666666667, 0.9734838953645728, 0.025486152574847737, 0.01980903789035009, 0.08883745744929421, 0.0019088685179580514, 1.3654909441137795e-05, 0.005059837737238194, 0.07153829079586305, 0.0009714658120635782, 0.0, 0.00018122581478294175, 0.0009730462012629711, 13863.0, 27838.0, 201591.0)",23.256094959353668,0.0,0.0386840280305599,0,"(0.3958333333333333, 0.97311096968085, 0.025266391211890987, 0.02120844706605832, 0.08700268790981845, 0.0018368821859045836, 1.2604531791819502e-05, 0.0048204371715301775, 0.06798397589685463, 0.0009725162683270547, 0.0, 0.0007935096841986832, 0.0009683136697799996, 12779.0, 32674.0, 215454.0)"
7.0,2.0,0.0,2250.0,7.0,2249.8660832348864,192.0,29.0,"(0.3958333333333333, 0.97311096968085, 0.025266391211890987, 0.02120844706605832, 0.08700268790981845, 0.0018368821859045836, 1.2604531791819502e-05, 0.0048204371715301775, 0.06798397589685463, 0.0009725162683270547, 0.0, 0.0007935096841986832, 0.0009683136697799996, 12779.0, 32674.0, 215454.0)",24.47710224722269,1.0,0.0495900636880656,0,"(0.375, 0.9726047446131999, 0.025154614175512235, 0.022525296601758976, 0.08530898726926688, 0.0017748415776099706, 1.729373555375224e-05, 0.0046549851094697435, 0.06522674366347413, 0.0009707957617489729, 2.6084461486292614e-05, 0.0015656322709033243, 0.0009681376082586957, 14145.0, 34800.0, 228233.0)"
7.0,2.0,0.0,2250.0,7.0,2249.8660832348864,192.0,30.0,"(0.375, 0.9726047446131999, 0.025154614175512235, 0.022525296601758976, 0.08530898726926688, 0.0017748415776099706, 1.729373555375224e-05, 0.0046549851094697435, 0.06522674366347413, 0.0009707957617489729, 2.6084461486292614e-05, 0.0015656322709033243, 0.0009681376082586957, 14145.0, 34800.0, 228233.0)",25.685593563212315,0.0,0.18337162925744083,0,"(0.3541666666666667, 0.9706445736375631, 0.025135452505077642, 0.02373265222599727, 0.08365880892170811, 0.0017210613129865521, 1.614081985016876e-05, 0.0049102236419384625, 0.06294421481136377, 0.0009698324931005555, 2.6084461486292614e-05, 0.004311767260739532, 0.0009629635696115393, 12975.0, 40787.0, 242378.0)"
7.0,2.0,0.0,2250.0,7.0,2249.8660832348864,192.0,31.0,"(0.3541666666666667, 0.9706445736375631, 0.025135452505077642, 0.02373265222599727, 0.08365880892170811, 0.0017210613129865521, 1.614081985016876e-05, 0.0049102236419384625, 0.06294421481136377, 0.0009698324931005555, 2.6084461486292614e-05, 0.004311767260739532, 0.0009629635696115393, 12975.0, 40787.0, 242378.0)",27.07069965386879,0.0,0.1060216476694165,0,"(0.3333333333333333, 0.9694483002906915, 0.025193742821671, 0.024878933130717717, 0.08229470892436438, 0.0016736802040256138, 1.513201860953321e-05, 0.00491643678377781, 0.06189346665406342, 0.0009664716158834115, 2.6084461486292614e-05, 0.005332435103517545, 0.007897548202521481, 13040.0, 39899.0, 255353.0)"
7.0,2.0,0.0,2250.0,7.0,2249.8660832348864,192.0,32.0,"(0.3333333333333333, 0.9694483002906915, 0.025193742821671, 0.024878933130717717, 0.08229470892436438, 0.0016736802040256138, 1.513201860953321e-05, 0.00491643678377781, 0.06189346665406342, 0.0009664716158834115, 2.6084461486292614e-05, 0.005332435103517545, 0.007897548202521481, 13040.0, 39899.0, 255353.0)",28.444970576885005,87.0,91.42596077157383,0,"(0.3125, 0.19516728792518462, 0.03692620067041121, 0.09186027097993976, 0.08425041282355962, 0.0020397900862900767, 0.00040669949640334264, 0.05611135587589049, 0.07931039874359246, 0.0032762164601305723, 0.002223926380368098, 0.29624108611918726, 0.008122992708772224, 11121.0, 40160.0, 268393.0)"
7.0,2.0,0.0,2250.0,7.0,2249.8660832348864,192.0,33.0,"(0.3125, 0.19516728792518462, 0.03692620067041121, 0.09186027097993976, 0.08425041282355962, 0.0020397900862900767, 0.00040669949640334264, 0.05611135587589049, 0.07931039874359246, 0.0032762164601305723, 0.002223926380368098, 0.29624108611918726, 0.008122992708772224, 11121.0, 40160.0, 268393.0)",8.026818457907202,38.0,27.88229007570977,0,"(0.2916666666666667, 0.11089824638318245, 0.038497066622511615, 0.10530513720968147, 0.08448367559632299, 0.002377745787539085, 0.0005739361303016653, 0.06623227631322237, 0.08860800896939726, 0.005661168160301748, 0.0033629126825591477, 0.3728425396696419, 0.007875607008645341, 10805.0, 37136.0, 279514.0)"
7.0,2.0,0.0,2250.0,7.0,2249.8660832348864,192.0,34.0,"(0.2916666666666667, 0.11089824638318245, 0.038497066622511615, 0.10530513720968147, 0.08448367559632299, 0.002377745787539085, 0.0005739361303016653, 0.06623227631322237, 0.08860800896939726, 0.005661168160301748, 0.0033629126825591477, 0.3728425396696419, 0.007875607008645341, 10805.0, 37136.0, 279514.0)",6.135795841423498,3.0,2.1526617599302105,0,"(0.2708333333333333, 0.10545467580829924, 0.039014227154607416, 0.11272347693026831, 0.08435383744734859, 0.002667106904439414, 0.0005583420832576092, 0.06408103178430365, 0.0953358562365977, 0.007965382639979682, 0.0034554624280473483, 0.37962553845377484, 0.00798867609876597, 8911.0, 34966.0, 290319.0)"
7.0,2.0,0.0,2250.0,7.0,2249.8660832348864,192.0,35.0,"(0.2708333333333333, 0.10545467580829924, 0.039014227154607416, 0.11272347693026831, 0.08435383744734859, 0.002667106904439414, 0.0005583420832576092, 0.06408103178430365, 0.0953358562365977, 0.007965382639979682, 0.0034554624280473483, 0.37962553845377484, 0.00798867609876597, 8911.0, 34966.0, 290319.0)",6.122153641728304,8.0,6.4890319665526865,0,"(0.25, 0.08961305741599486, 0.039508910920409444, 0.05414426900373275, 0.08420275827069451, 0.002933185364155742, 0.0005753133193483479, 0.06476543266955823, 0.0839327158044589, 0.007995758605394511, 0.001530791649370044, 0.11380520116700876, 0.007958457213962773, 10844.0, 30837.0, 299230.0)"
